id_fix,id_ave,especie,nombre_comun,sexo,timestamp,fecha_hora_local,lon,lat,x_utm,y_utm,hdop,n_sat,bateria_v
38958,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T06:01:18Z,2020-02-14 07:01:18,-6.415337,37.075452,729767.2,4106368.2,2.3,11,3.76
38959,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T08:02:18Z,2020-02-14 09:02:18,-6.415411,37.076283,729758.1,4106460.2,1.1,10,3.97
38960,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T10:01:44Z,2020-02-14 11:01:44,-6.416465,37.076348,729664.2,4106464.8,2.0,10,4.05
38961,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T12:01:06Z,2020-02-14 13:01:06,-6.417532,37.075938,729570.6,4106416.7,2.0,6,4.11
38962,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T14:00:23Z,2020-02-14 15:00:23,-6.41676,37.079317,729629.0,4106793.6,2.3,8,4.11
38963,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T16:02:24Z,2020-02-14 17:02:24,-6.414948,37.076629,729798.2,4106499.7,1.7,10,3.93
38964,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T18:01:21Z,2020-02-14 19:01:21,-6.417359,37.076915,729583.0,4106525.6,1.3,8,3.77
38965,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-14T22:00:56Z,2020-02-14 23:00:56,-6.417416,37.076989,729577.7,4106533.6,2.4,5,3.78
38966,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T00:00:41Z,2020-02-15 01:00:41,-6.34077,36.967811,736731.3,4094606.6,3.1,5,3.78
38967,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T02:01:28Z,2020-02-15 03:01:28,-6.338726,36.96845,736911.2,4094682.6,1.4,7,3.69
38968,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T04:01:43Z,2020-02-15 05:01:43,-6.34034,36.96846,736767.5,4094679.7,1.6,11,3.73
38969,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T06:02:08Z,2020-02-15 07:02:08,-6.336536,36.968055,737107.5,4094644.2,1.6,9,3.77
38970,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T08:01:30Z,2020-02-15 09:01:30,-6.336981,36.971095,737058.4,4094980.5,3.3,5,3.87
38971,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T10:01:41Z,2020-02-15 11:01:41,-6.334957,36.968204,737247.7,4094664.7,1.7,6,4.06
38972,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T12:00:31Z,2020-02-15 13:00:31,-6.337934,36.968773,736980.8,4094720.4,2.4,10,4.17
38973,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T14:02:15Z,2020-02-15 15:02:15,-6.339623,36.967739,736833.6,4094601.4,1.3,10,4.08
38974,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T16:01:23Z,2020-02-15 17:01:23,-6.338112,36.966292,736972.7,4094444.6,2.4,9,3.96
38975,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T18:02:09Z,2020-02-15 19:02:09,-6.337178,36.968214,737049.8,4094660.3,2.4,11,3.82
38976,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T20:00:30Z,2020-02-15 21:00:30,-6.337455,36.967801,737026.5,4094613.7,1.3,10,3.82
38977,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-15T22:01:08Z,2020-02-15 23:01:08,-6.331892,36.935327,737622.8,4091024.1,3.0,12,3.69
38978,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T00:00:27Z,2020-02-16 01:00:27,-6.332246,36.937503,737584.4,4091264.7,3.7,9,3.76
38979,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T02:01:51Z,2020-02-16 03:01:51,-6.335119,36.935353,737335.2,4091018.9,1.2,7,3.72
38980,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T04:00:41Z,2020-02-16 05:00:41,-6.332094,36.937854,737596.9,4091304.0,1.1,5,3.73
38981,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T06:00:02Z,2020-02-16 07:00:02,-6.335623,36.935653,737289.4,4091050.9,2.1,11,3.86
38982,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T08:00:42Z,2020-02-16 09:00:42,-6.332993,36.935399,737524.5,4091029.3,1.6,9,3.93
38983,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T10:00:29Z,2020-02-16 11:00:29,-6.33388,36.937979,737437.4,4091313.4,1.9,8,4.0
38984,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T12:00:42Z,2020-02-16 13:00:42,-6.33534,36.938384,737306.1,4091354.7,2.1,9,4.12
38985,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T14:01:47Z,2020-02-16 15:01:47,-6.304295,36.927917,740104.3,4090271.0,1.9,10,4.09
38986,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T16:00:19Z,2020-02-16 17:00:19,-6.307702,36.929386,739796.2,4090425.4,1.6,9,3.94
38987,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T18:01:12Z,2020-02-16 19:01:12,-6.304708,36.929553,740062.4,4090451.5,3.3,11,3.83
38988,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T20:01:38Z,2020-02-16 21:01:38,-6.307378,36.928712,739827.1,4090351.5,1.4,8,3.71
38989,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-16T22:00:30Z,2020-02-16 23:00:30,-6.307258,36.927252,739842.4,4090189.8,2.3,5,3.78
38990,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T00:02:13Z,2020-02-17 01:02:13,-6.308206,36.930294,739748.4,4090525.0,2.0,7,3.8
38991,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T02:01:22Z,2020-02-17 03:01:22,-6.248662,36.947288,744998.5,4092562.2,0.9,10,3.78
38992,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T04:01:19Z,2020-02-17 05:01:19,-6.246833,36.945198,745168.1,4092335.0,2.0,11,3.82
38993,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T06:02:26Z,2020-02-17 07:02:26,-6.248108,36.94814,745045.1,4092658.2,2.4,5,3.84
38994,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T10:01:37Z,2020-02-17 11:01:37,-6.343576,36.956706,736515.8,4093367.3,0.9,10,4.05
38995,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T12:01:51Z,2020-02-17 13:01:51,-6.342566,36.956032,736607.8,4093295.0,1.6,7,4.14
38996,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T14:01:08Z,2020-02-17 15:01:08,-6.342304,36.956788,736628.8,4093379.6,2.6,5,3.99
38997,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T16:01:53Z,2020-02-17 17:01:53,-6.346648,36.95645,736243.0,4093331.3,1.8,8,3.95
38998,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T18:00:23Z,2020-02-17 19:00:23,-6.344874,36.956269,736401.5,4093315.7,1.1,5,3.88
38999,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T20:00:06Z,2020-02-17 21:00:06,-6.34617,36.956327,736285.9,4093318.9,1.7,7,3.8
39000,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-17T22:01:02Z,2020-02-17 23:01:02,-6.344676,36.958106,736413.5,4093519.9,1.1,8,3.72
39001,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T00:01:29Z,2020-02-18 01:01:29,-6.393939,36.925649,732125.1,4089797.2,1.8,6,3.72
39002,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T02:02:04Z,2020-02-18 03:02:04,-6.393961,36.926954,732119.2,4089942.0,2.1,10,3.76
39003,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T04:01:26Z,2020-02-18 05:01:26,-6.391588,36.926738,732331.2,4089923.8,1.5,10,3.76
39004,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T06:00:35Z,2020-02-18 07:00:35,-6.403,36.979015,731156.4,4095696.9,1.8,8,3.82
39005,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T08:00:29Z,2020-02-18 09:00:29,-6.394382,36.971902,731945.3,4094928.6,1.6,9,3.97
39006,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T10:02:05Z,2020-02-18 11:02:05,-6.394016,36.970843,731981.0,4094812.0,1.5,12,4.02
39007,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T12:00:44Z,2020-02-18 13:00:44,-6.394241,36.971351,731959.4,4094867.8,1.0,6,4.06
39008,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T14:00:36Z,2020-02-18 15:00:36,-6.395667,36.972874,731827.9,4095033.3,1.7,6,4.05
39009,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T16:00:20Z,2020-02-18 17:00:20,-6.39531,36.970441,731867.0,4094764.2,2.0,6,4.0
39010,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T18:01:47Z,2020-02-18 19:01:47,-6.240353,36.950511,745728.1,4092941.3,1.1,5,3.86
39011,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T20:00:02Z,2020-02-18 21:00:02,-6.239547,36.951515,745796.7,4093054.7,1.2,7,3.73
39012,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-18T22:00:51Z,2020-02-18 23:00:51,-6.239897,36.952089,745763.7,4093117.6,1.3,9,3.76
39013,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T00:01:36Z,2020-02-19 01:01:36,-6.241318,36.949705,745644.8,4092849.4,2.4,10,3.76
39014,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T02:00:55Z,2020-02-19 03:00:55,-6.240501,36.949657,745717.7,4092846.2,1.2,8,3.71
39015,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T04:01:21Z,2020-02-19 05:01:21,-6.303498,36.936489,740148.4,4091224.2,1.0,12,3.76
39016,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T08:01:54Z,2020-02-19 09:01:54,-6.303652,36.937526,740131.4,4091338.9,3.2,5,3.95
39017,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T10:00:50Z,2020-02-19 11:00:50,-6.305025,36.936352,740012.8,4091205.2,2.2,11,4.06
39018,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T12:01:56Z,2020-02-19 13:01:56,-6.307032,36.93719,739831.4,4091293.1,1.5,8,4.11
39019,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T14:01:44Z,2020-02-19 15:01:44,-6.304647,36.937114,740044.1,4091290.7,1.5,9,4.07
39020,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T16:00:36Z,2020-02-19 17:00:36,-6.303426,36.937883,740150.5,4091379.1,1.5,6,3.98
39021,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T18:02:08Z,2020-02-19 19:02:08,-6.258074,36.980489,744054.1,4096222.4,1.6,10,3.81
39022,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T20:01:33Z,2020-02-19 21:01:33,-6.260798,36.97886,743816.8,4096034.6,1.2,10,3.74
39023,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-19T22:01:01Z,2020-02-19 23:01:01,-6.261027,36.978721,743796.8,4096018.6,1.8,10,3.8
39024,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T00:01:51Z,2020-02-20 01:01:51,-6.257064,36.980708,744143.3,4096249.2,2.0,12,3.76
39025,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T02:01:47Z,2020-02-20 03:01:47,-6.258013,36.979282,744063.4,4096088.5,3.1,11,3.67
39026,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T04:00:38Z,2020-02-20 05:00:38,-6.258156,36.979227,744050.8,4096082.1,1.6,9,3.78
39027,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T06:00:03Z,2020-02-20 07:00:03,-6.258102,36.980729,744050.8,4096248.9,1.7,6,3.82
39028,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T08:02:20Z,2020-02-20 09:02:20,-6.257592,36.980177,744098.0,4096188.9,1.2,9,3.93
39029,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T10:00:31Z,2020-02-20 11:00:31,-6.257548,36.981738,744096.9,4096362.3,2.1,5,4.18
39030,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T12:02:20Z,2020-02-20 13:02:20,-6.257627,36.98048,744093.9,4096222.5,1.5,11,4.09
39031,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T14:01:43Z,2020-02-20 15:01:43,-6.257245,36.980809,744126.9,4096260.0,1.0,10,4.11
39032,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T16:02:07Z,2020-02-20 17:02:07,-6.204088,36.991638,748824.0,4097599.4,1.5,10,3.89
39033,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T18:00:40Z,2020-02-20 19:00:40,-6.204652,36.990444,748777.6,4097465.4,2.6,12,3.8
39034,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T20:01:43Z,2020-02-20 21:01:43,-6.207253,36.991639,748542.3,4097591.2,1.9,12,3.69
39035,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-20T22:01:45Z,2020-02-20 23:01:45,-6.206477,36.992847,748607.4,4097727.3,1.2,9,3.72
39036,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T00:01:53Z,2020-02-21 01:01:53,-6.32897,36.934563,737885.4,4090946.6,1.5,9,3.71
39037,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T02:01:34Z,2020-02-21 03:01:34,-6.330997,36.934712,737704.4,4090958.0,1.5,7,3.7
39038,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T04:01:38Z,2020-02-21 05:01:38,-6.329466,36.934522,737841.3,4090940.9,1.5,8,3.74
39039,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T06:00:00Z,2020-02-21 07:00:00,-6.332577,36.936038,737559.5,4091101.3,1.4,7,3.8
39040,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T08:02:21Z,2020-02-21 09:02:21,-6.331662,36.93563,737642.3,4091058.3,2.4,12,3.97
39041,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T10:01:19Z,2020-02-21 11:01:19,-6.330431,36.936049,737750.6,4091107.8,2.0,12,4.0
39042,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T12:00:32Z,2020-02-21 13:00:32,-6.328502,36.934801,737926.4,4090974.1,1.2,8,4.12
39043,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T14:00:15Z,2020-02-21 15:00:15,-6.331024,36.935844,737698.5,4091083.6,1.7,6,4.12
39044,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T16:01:09Z,2020-02-21 17:01:09,-6.33155,36.93578,737651.8,4091075.2,1.2,12,3.91
39045,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T18:00:41Z,2020-02-21 19:00:41,-6.332838,36.93654,737534.7,4091156.3,1.4,7,3.86
39046,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T20:02:24Z,2020-02-21 21:02:24,-6.331543,36.936851,737649.1,4091194.1,0.7,8,3.73
39047,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-21T22:02:09Z,2020-02-21 23:02:09,-6.330421,36.936621,737749.8,4091171.3,2.4,9,3.72
39048,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T02:01:28Z,2020-02-22 03:01:28,-6.330774,36.937188,737716.6,4091233.4,1.3,9,3.81
39049,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T04:02:15Z,2020-02-22 05:02:15,-6.32945,36.936762,737835.8,4091189.5,1.5,10,3.7
39050,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T06:00:00Z,2020-02-22 07:00:00,-6.329086,36.935918,737870.8,4091096.7,1.6,12,3.77
39051,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T08:01:56Z,2020-02-22 09:01:56,-6.330143,36.934856,737780.0,4090976.2,2.4,8,3.95
39052,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T10:00:52Z,2020-02-22 11:00:52,-6.329023,36.936025,737876.1,4091108.7,2.9,5,4.03
39053,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T12:01:47Z,2020-02-22 13:01:47,-6.327726,36.937187,737988.0,4091240.9,1.2,8,4.13
39054,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T14:01:47Z,2020-02-22 15:01:47,-6.329335,36.936665,737846.3,4091178.9,1.6,6,4.13
39055,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T16:00:50Z,2020-02-22 17:00:50,-6.331298,36.936453,737672.1,4091150.5,2.0,12,4.03
39056,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T18:02:12Z,2020-02-22 19:02:12,-6.329371,36.935181,737847.8,4091014.2,1.0,7,3.83
39057,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T20:02:26Z,2020-02-22 21:02:26,-6.330678,36.934075,737734.8,4090888.1,1.2,9,3.76
39058,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-22T22:02:04Z,2020-02-22 23:02:04,-6.329109,36.93583,737869.1,4091086.9,1.7,9,3.76
39059,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T02:00:21Z,2020-02-23 03:00:21,-6.330972,36.934477,737707.4,4090932.0,1.7,8,3.64
39060,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T04:00:34Z,2020-02-23 05:00:34,-6.333753,36.933852,737461.6,4090855.7,1.2,9,3.81
39061,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T06:00:06Z,2020-02-23 07:00:06,-6.332389,36.93448,737581.1,4090928.8,1.2,11,3.86
39062,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T08:00:54Z,2020-02-23 09:00:54,-6.330796,36.934591,737722.7,4090945.2,1.5,7,3.92
39063,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T10:01:34Z,2020-02-23 11:01:34,-6.386121,36.943348,732767.7,4091780.3,1.3,7,4.09
39064,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T12:00:49Z,2020-02-23 13:00:49,-6.38312,36.944147,733032.6,4091876.3,1.7,5,4.11
39065,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T14:00:47Z,2020-02-23 15:00:47,-6.257817,36.975836,744091.9,4095706.7,1.9,9,4.02
39066,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T16:02:15Z,2020-02-23 17:02:15,-6.256916,36.977935,744165.3,4095941.8,2.3,6,4.0
39067,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T18:00:10Z,2020-02-23 19:00:10,-6.2592,36.973781,743975.2,4095475.1,1.1,11,3.84
39068,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T20:01:29Z,2020-02-23 21:01:29,-6.257578,36.972061,744125.2,4095288.4,2.1,5,3.7
39069,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-23T22:01:08Z,2020-02-23 23:01:08,-6.256372,36.973304,744228.5,4095429.4,1.5,12,3.78
39070,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T00:01:03Z,2020-02-24 01:01:03,-6.256603,36.974783,744203.3,4095592.9,1.4,6,3.71
39071,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T02:01:53Z,2020-02-24 03:01:53,-6.211568,36.994818,748147.8,4097932.7,2.4,9,3.7
39072,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T04:01:28Z,2020-02-24 05:01:28,-6.210315,36.99393,748262.3,4097837.5,3.3,5,3.75
39073,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T06:02:10Z,2020-02-24 07:02:10,-6.21098,36.995585,748197.7,4098019.3,1.7,10,3.79
39074,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T08:02:09Z,2020-02-24 09:02:09,-6.21124,36.991203,748188.8,4097532.4,3.2,9,3.95
39075,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T10:01:16Z,2020-02-24 11:01:16,-6.212403,36.992663,748080.5,4097691.4,1.8,12,4.06
39076,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T12:00:11Z,2020-02-24 13:00:11,-6.404964,36.939849,731100.0,4091346.0,2.2,6,4.14
39077,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T14:02:18Z,2020-02-24 15:02:18,-6.403302,36.938195,731253.0,4091166.6,1.3,9,4.06
39078,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T16:00:25Z,2020-02-24 17:00:25,-6.40173,36.936451,731398.3,4090976.9,2.6,6,4.03
39079,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T18:02:14Z,2020-02-24 19:02:14,-6.400721,36.936273,731488.7,4090959.6,1.6,8,3.85
39080,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-24T22:02:07Z,2020-02-24 23:02:07,-6.402739,36.937814,731304.3,4091125.7,2.9,6,3.77
39081,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T00:00:46Z,2020-02-25 01:00:46,-6.400417,36.936373,731515.6,4090971.5,2.3,6,3.69
39082,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T02:01:50Z,2020-02-25 03:01:50,-6.403037,36.939675,731272.2,4091331.5,1.8,11,3.74
39083,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T04:01:29Z,2020-02-25 05:01:29,-6.400857,36.936687,731475.4,4091005.2,1.1,10,3.71
39084,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T06:01:17Z,2020-02-25 07:01:17,-6.404269,36.93684,731171.0,4091013.9,2.0,8,3.82
39085,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T08:00:52Z,2020-02-25 09:00:52,-6.401638,36.937858,731402.2,4091133.2,2.3,12,3.94
39086,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T10:01:03Z,2020-02-25 11:01:03,-6.401765,36.938093,731390.3,4091159.1,2.0,12,4.07
39087,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T12:01:25Z,2020-02-25 13:01:25,-6.405495,36.939155,731054.8,4091267.8,1.2,7,4.1
39088,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T14:02:23Z,2020-02-25 15:02:23,-6.404839,36.938173,731116.2,4091160.4,1.4,6,4.07
39089,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T16:01:19Z,2020-02-25 17:01:19,-6.328692,36.969829,737800.4,4094860.7,2.5,11,3.98
39090,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T18:00:17Z,2020-02-25 19:00:17,-6.327348,36.969692,737920.5,4094848.8,1.3,9,3.86
39091,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T20:00:05Z,2020-02-25 21:00:05,-6.328978,36.968347,737779.5,4094695.4,0.9,5,3.76
39092,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-25T22:00:37Z,2020-02-25 23:00:37,-6.329831,36.969401,737700.3,4094810.3,1.3,12,3.65
39093,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T00:02:04Z,2020-02-26 01:02:04,-6.330069,36.967859,737683.9,4094638.6,2.2,10,3.76
39094,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T02:01:33Z,2020-02-26 03:01:33,-6.330591,36.967199,737639.5,4094564.0,2.3,8,3.71
39095,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T04:00:16Z,2020-02-26 05:00:16,-6.332058,36.969527,737501.6,4094818.8,1.9,7,3.77
39096,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T08:01:44Z,2020-02-26 09:01:44,-6.329075,36.965833,737778.8,4094416.2,2.6,8,3.94
39097,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T10:01:33Z,2020-02-26 11:01:33,-6.422775,36.989792,729363.6,4096844.9,1.8,8,4.11
39098,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T12:00:43Z,2020-02-26 13:00:43,-6.419198,36.990321,729680.3,4096912.2,1.5,11,4.14
39099,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T16:01:09Z,2020-02-26 17:01:09,-6.421735,36.990127,729455.1,4096884.5,1.7,6,4.02
39100,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T18:01:40Z,2020-02-26 19:01:40,-6.391962,37.000926,732072.4,4098155.1,2.2,6,3.87
39101,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T20:01:35Z,2020-02-26 21:01:35,-6.327043,36.936745,738050.2,4091193.5,1.9,8,3.74
39102,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-26T22:01:05Z,2020-02-26 23:01:05,-6.325433,36.93783,738190.3,4091318.0,2.3,5,3.73
39103,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T00:01:28Z,2020-02-27 01:01:28,-6.327304,36.937407,738025.0,4091266.4,1.8,12,3.75
39104,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T02:00:22Z,2020-02-27 03:00:22,-6.328066,36.938156,737954.7,4091347.6,3.1,10,3.75
39105,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T04:02:07Z,2020-02-27 05:02:07,-6.326678,36.936067,738084.9,4091119.2,1.0,7,3.81
39106,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T06:01:45Z,2020-02-27 07:01:45,-6.327297,36.937901,738024.0,4091321.2,2.9,11,3.8
39107,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T08:00:24Z,2020-02-27 09:00:24,-6.326309,36.938128,738111.3,4091348.8,1.5,5,4.01
39108,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T10:00:05Z,2020-02-27 11:00:05,-6.329853,36.936821,737799.7,4091195.0,1.1,6,4.07
39109,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T12:01:18Z,2020-02-27 13:01:18,-6.329549,36.937052,737826.1,4091221.4,1.1,6,4.04
39110,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T16:01:15Z,2020-02-27 17:01:15,-6.375461,36.976855,733614.7,4095524.4,2.9,8,3.97
39111,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T18:00:43Z,2020-02-27 19:00:43,-6.376563,36.979745,733507.7,4095842.5,1.8,8,3.79
39112,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T20:00:59Z,2020-02-27 21:00:59,-6.379895,36.894127,733472.4,4086333.7,2.4,8,3.74
39113,FLA03,Phoenicopterus roseus,Flamenco común,H,2020-02-27T22:02:25Z,2020-02-27 23:02:25,-6.378006,36.892495,733645.7,4086157.2,1.2,5,3.7
